state,abbreviation,area (sq. mi),date,dataQualityGrade,death,hospitalized,positive,negative,recovered,totalTestResults
Iowa,IA,56276,4/23/20,A,96.0,,3924.0,25338.0,1492.0,29262.0
Iowa,IA,56276,4/22/20,A,90.0,,3748.0,24496.0,1428.0,28244.0
Iowa,IA,56276,4/21/20,A,83.0,,3641.0,23974.0,1293.0,27615.0
Iowa,IA,56276,4/20/20,A,79.0,,3159.0,22661.0,1235.0,25820.0
Iowa,IA,56276,4/19/20,A,75.0,,2902.0,21648.0,1171.0,24550.0
Iowa,IA,56276,4/18/20,A,74.0,,2513.0,20434.0,1095.0,22947.0
Iowa,IA,56276,4/17/20,A,64.0,,2332.0,19460.0,1007.0,21792.0
Iowa,IA,56276,4/16/20,A,60.0,,2141.0,18534.0,987.0,20675.0
Iowa,IA,56276,4/15/20,A,53.0,,1995.0,17874.0,908.0,19869.0
Iowa,IA,56276,4/14/20,A,49.0,,1899.0,16986.0,741.0,18885.0
Iowa,IA,56276,4/13/20,A,43.0,,1710.0,16986.0,741.0,18696.0
Iowa,IA,56276,4/12/20,A,41.0,,1587.0,16005.0,674.0,17592.0
Iowa,IA,56276,4/11/20,A,34.0,,1510.0,15622.0,585.0,17132.0
Iowa,IA,56276,4/10/20,A,31.0,,1388.0,14565.0,506.0,15953.0
Iowa,IA,56276,4/9/20,A,29.0,,1270.0,13703.0,476.0,14973.0
Iowa,IA,56276,4/8/20,A,27.0,193.0,1145.0,12821.0,431.0,13966.0
Iowa,IA,56276,4/7/20,A,26.0,193.0,1048.0,11670.0,341.0,12718.0
Iowa,IA,56276,4/6/20,A,25.0,179.0,946.0,10653.0,284.0,11599.0
Iowa,IA,56276,4/5/20,C,22.0,165.0,868.0,9973.0,188.0,10841.0
Iowa,IA,56276,4/4/20,C,14.0,153.0,786.0,9454.0,188.0,10240.0
Iowa,IA,56276,4/3/20,C,11.0,138.0,699.0,8754.0,188.0,9453.0
Iowa,IA,56276,4/2/20,C,11.0,120.0,614.0,8054.0,46.0,8668.0
Iowa,IA,56276,4/1/20,C,9.0,99.0,549.0,7304.0,118.0,7853.0
Iowa,IA,56276,3/31/20,C,7.0,94.0,497.0,6888.0,33.0,7385.0
Iowa,IA,56276,3/30/20,C,6.0,74.0,424.0,6162.0,23.0,6586.0
Iowa,IA,56276,3/29/20,C,4.0,68.0,336.0,5013.0,17.0,5349.0
Iowa,IA,56276,3/28/20,C,3.0,61.0,298.0,4375.0,15.0,4673.0
Iowa,IA,56276,3/27/20,C,3.0,50.0,235.0,3740.0,18.0,3975.0
Iowa,IA,56276,3/26/20,C,1.0,46.0,179.0,2578.0,15.0,2757.0
Iowa,IA,56276,3/25/20,C,1.0,36.0,145.0,2578.0,,2723.0
Iowa,IA,56276,3/24/20,C,,27.0,124.0,2315.0,,2439.0
Iowa,IA,56276,3/23/20,C,,,105.0,2043.0,,2148.0
Iowa,IA,56276,3/22/20,,,,90.0,1215.0,,1305.0
Iowa,IA,56276,3/21/20,,,,68.0,1049.0,,1117.0
Iowa,IA,56276,3/20/20,,,,45.0,642.0,,687.0
Iowa,IA,56276,3/19/20,,,,38.0,83.0,,121.0
Iowa,IA,56276,3/18/20,,,,29.0,83.0,,112.0
Iowa,IA,56276,3/17/20,,,,23.0,83.0,,106.0
Iowa,IA,56276,3/16/20,,,,22.0,83.0,,105.0
Iowa,IA,56276,3/15/20,,,,18.0,83.0,,101.0
Iowa,IA,56276,3/14/20,,,,17.0,83.0,,100.0
Iowa,IA,56276,3/13/20,,,,16.0,83.0,,99.0
Iowa,IA,56276,3/12/20,,,,14.0,67.0,,81.0
Iowa,IA,56276,3/11/20,,,,13.0,46.0,,59.0
Iowa,IA,56276,3/10/20,,,,8.0,32.0,,40.0
Iowa,IA,56276,3/9/20,,,,3.0,26.0,,29.0
Iowa,IA,56276,3/8/20,,,,0.0,15.0,,15.0
Iowa,IA,56276,3/7/20,,,,0.0,15.0,,15.0
Iowa,IA,56276,3/6/20,,,,0.0,15.0,,15.0
Kansas,KS,82282,12/18/20,A+,2341.0,6175.0,200426.0,730380.0,4125.0,930806.0
Kansas,KS,82282,12/17/20,A+,2253.0,6050.0,194569.0,723696.0,4051.0,918265.0
Kansas,KS,82282,12/16/20,A+,2253.0,6050.0,194569.0,723696.0,4051.0,918265.0
Kansas,KS,82282,12/15/20,A+,2109.0,5895.0,190018.0,713714.0,3938.0,903732.0
Kansas,KS,82282,12/14/20,A+,2109.0,5895.0,190018.0,713714.0,3938.0,903732.0
Kansas,KS,82282,12/13/20,A+,2072.0,5800.0,185294.0,705423.0,3891.0,890717.0
Kansas,KS,82282,12/12/20,A+,2072.0,5800.0,185294.0,705423.0,3891.0,890717.0
Kansas,KS,82282,12/11/20,A+,2072.0,5800.0,185294.0,705423.0,3891.0,890717.0
Kansas,KS,82282,12/10/20,A+,1941.0,5654.0,179803.0,696249.0,3793.0,876052.0
Kansas,KS,82282,12/9/20,A+,1941.0,5654.0,179803.0,696249.0,3793.0,876052.0
Kansas,KS,82282,12/8/20,A+,1856.0,5509.0,174025.0,687299.0,3675.0,861324.0
Kansas,KS,82282,12/7/20,A+,1856.0,5509.0,174025.0,687299.0,3675.0,861324.0
Kansas,KS,82282,12/6/20,A+,1786.0,5417.0,168295.0,676891.0,3615.0,845186.0
Kansas,KS,82282,12/5/20,A+,1786.0,5417.0,168295.0,676891.0,3615.0,845186.0
Kansas,KS,82282,12/4/20,A+,1786.0,5417.0,168295.0,676891.0,3615.0,845186.0
Kansas,KS,82282,12/3/20,A+,1679.0,5290.0,162061.0,669121.0,3512.0,831182.0
Kansas,KS,82282,12/2/20,A+,1679.0,5290.0,162061.0,669121.0,3512.0,831182.0
Kansas,KS,82282,12/1/20,A+,1560.0,5105.0,157446.0,665438.0,3403.0,822884.0
Kansas,KS,82282,11/30/20,A+,1560.0,5105.0,157446.0,665438.0,3403.0,822884.0
Kansas,KS,82282,11/29/20,A+,1529.0,5018.0,153021.0,659403.0,3352.0,812424.0
Kansas,KS,82282,11/28/20,A+,1529.0,5018.0,153021.0,659403.0,3352.0,812424.0
Kansas,KS,82282,11/27/20,A+,1529.0,5018.0,153021.0,659403.0,3352.0,812424.0
Kansas,KS,82282,11/26/20,A+,1503.0,4921.0,147797.0,651388.0,3299.0,799185.0
Kansas,KS,82282,11/25/20,A+,1503.0,4921.0,147797.0,651388.0,3299.0,799185.0
Kansas,KS,82282,11/24/20,A+,1456.0,4777.0,142059.0,642229.0,3189.0,784288.0
Kansas,KS,82282,11/23/20,A+,1456.0,4777.0,142059.0,642229.0,3189.0,784288.0
Kansas,KS,82282,11/22/20,A+,1410.0,4682.0,134533.0,629360.0,3144.0,763893.0
Kansas,KS,82282,11/21/20,A+,1410.0,4682.0,134533.0,629360.0,3144.0,763893.0
Kansas,KS,82282,11/20/20,A+,1410.0,4682.0,134533.0,629360.0,3144.0,763893.0
Kansas,KS,82282,11/19/20,A+,1326.0,4561.0,128594.0,619667.0,3067.0,748261.0
Kansas,KS,82282,11/18/20,A+,1326.0,4561.0,128594.0,619667.0,3067.0,748261.0
Kansas,KS,82282,11/17/20,A+,1266.0,4431.0,122741.0,611015.0,3006.0,733756.0
Kansas,KS,82282,11/16/20,A+,1266.0,4431.0,122741.0,611015.0,3006.0,733756.0
Kansas,KS,82282,11/15/20,A+,1256.0,4327.0,115507.0,591280.0,2960.0,706787.0
Kansas,KS,82282,11/14/20,A+,1256.0,4327.0,115507.0,591280.0,2960.0,706787.0
Kansas,KS,82282,11/13/20,A+,1256.0,4327.0,115507.0,591280.0,2960.0,706787.0
Kansas,KS,82282,11/12/20,A+,1215.0,4252.0,109225.0,591280.0,2913.0,700505.0
Kansas,KS,82282,11/11/20,A+,1215.0,4252.0,109225.0,594422.0,2913.0,703647.0
Kansas,KS,82282,11/10/20,A+,1181.0,4138.0,103553.0,586429.0,2842.0,689982.0
Kansas,KS,82282,11/9/20,A+,1181.0,4138.0,103553.0,586429.0,2842.0,689982.0
Kansas,KS,82282,11/8/20,A+,1166.0,4067.0,97633.0,578687.0,2808.0,676320.0
Kansas,KS,82282,11/7/20,A+,1166.0,4067.0,97633.0,578687.0,2808.0,676320.0
Kansas,KS,82282,11/6/20,A+,1166.0,4067.0,97633.0,578687.0,2808.0,676320.0
Kansas,KS,82282,11/5/20,A+,1087.0,3984.0,92215.0,571465.0,2753.0,663680.0
Kansas,KS,82282,11/4/20,A+,1087.0,3984.0,92215.0,571465.0,2753.0,663680.0
Kansas,KS,82282,11/3/20,A+,1046.0,3893.0,89227.0,566040.0,2682.0,655267.0
Kansas,KS,82282,11/2/20,A+,1046.0,3893.0,89227.0,566040.0,2682.0,655267.0
Kansas,KS,82282,11/1/20,A+,1029.0,3832.0,85181.0,557601.0,2659.0,642782.0
Kansas,KS,82282,10/31/20,A+,1029.0,3832.0,85181.0,557601.0,2659.0,642782.0
Kansas,KS,82282,10/30/20,A+,1029.0,3832.0,85181.0,557601.0,2659.0,642782.0
Kansas,KS,82282,10/29/20,A+,1007.0,3752.0,82045.0,550988.0,2604.0,633033.0
Kansas,KS,82282,10/28/20,A+,1007.0,3752.0,82045.0,550988.0,2604.0,633033.0
Kansas,KS,82282,10/27/20,A+,976.0,3646.0,78676.0,547255.0,2549.0,625931.0
Kansas,KS,82282,10/26/20,A+,976.0,3646.0,78676.0,547255.0,2549.0,625931.0
Kansas,KS,82282,10/25/20,A+,975.0,3584.0,76230.0,540032.0,2518.0,616262.0
Kansas,KS,82282,10/24/20,A+,975.0,3584.0,76230.0,540032.0,2518.0,616262.0
Kansas,KS,82282,10/23/20,A+,975.0,3584.0,76230.0,540032.0,2518.0,616262.0
Kansas,KS,82282,10/22/20,A+,952.0,3506.0,74456.0,531053.0,2485.0,605509.0
Kansas,KS,82282,10/21/20,A+,952.0,3506.0,74456.0,531053.0,2485.0,605509.0
Kansas,KS,82282,10/20/20,A+,872.0,3421.0,72968.0,525426.0,2415.0,598394.0
Kansas,KS,82282,10/19/20,A+,872.0,3421.0,72968.0,525426.0,2415.0,598394.0
Kansas,KS,82282,10/18/20,A+,859.0,3370.0,70855.0,518334.0,2379.0,589189.0
Kansas,KS,82282,10/17/20,A+,859.0,3370.0,70855.0,518334.0,2379.0,589189.0
Kansas,KS,82282,10/16/20,A+,859.0,3370.0,70855.0,518334.0,2379.0,589189.0
Kansas,KS,82282,10/15/20,A+,838.0,3309.0,69155.0,510672.0,2340.0,579827.0
Kansas,KS,82282,10/14/20,A+,838.0,3309.0,69155.0,510672.0,2340.0,579827.0
Kansas,KS,82282,10/13/20,A+,771.0,3239.0,67862.0,504219.0,2301.0,572081.0
Kansas,KS,82282,10/12/20,A+,771.0,3239.0,67862.0,504219.0,2301.0,572081.0
Kansas,KS,82282,10/11/20,A+,763.0,3185.0,65807.0,494382.0,2275.0,560189.0
Kansas,KS,82282,10/10/20,A+,763.0,3185.0,65807.0,494382.0,2275.0,560189.0
Kansas,KS,82282,10/9/20,A+,763.0,3185.0,65807.0,494382.0,2275.0,560189.0
Kansas,KS,82282,10/8/20,A+,723.0,3121.0,63952.0,485446.0,2231.0,549398.0
Kansas,KS,82282,10/7/20,A+,723.0,3121.0,63952.0,485446.0,2231.0,549398.0
Kansas,KS,82282,10/6/20,A+,706.0,3036.0,62708.0,478398.0,2165.0,541106.0
Kansas,KS,82282,10/5/20,A+,706.0,3036.0,62708.0,478398.0,2165.0,541106.0
Kansas,KS,82282,10/4/20,A+,698.0,2983.0,61111.0,470006.0,2136.0,531117.0
Kansas,KS,82282,10/3/20,A+,698.0,2983.0,61111.0,470006.0,2136.0,531117.0
Kansas,KS,82282,10/2/20,A+,698.0,2983.0,61111.0,470006.0,2136.0,531117.0
Kansas,KS,82282,10/1/20,A+,678.0,2917.0,59749.0,461701.0,2095.0,521450.0
Kansas,KS,82282,9/30/20,A+,678.0,2917.0,59749.0,461701.0,2095.0,521450.0
Kansas,KS,82282,9/29/20,A+,637.0,2852.0,58629.0,455280.0,2051.0,513909.0
Kansas,KS,82282,9/28/20,A+,637.0,2852.0,58629.0,455280.0,2051.0,513909.0
Kansas,KS,82282,9/27/20,A+,632.0,2816.0,56592.0,446178.0,2039.0,502770.0
Kansas,KS,82282,9/26/20,A+,632.0,2816.0,56592.0,446178.0,2039.0,502770.0
Kansas,KS,82282,9/25/20,A+,632.0,2816.0,56592.0,446178.0,2039.0,502770.0
Kansas,KS,82282,9/24/20,A+,621.0,2766.0,55226.0,437055.0,2008.0,492281.0
Kansas,KS,82282,9/23/20,A+,621.0,2766.0,55226.0,437055.0,2008.0,492281.0
Kansas,KS,82282,9/22/20,A+,600.0,2706.0,53959.0,430732.0,1970.0,484691.0
Kansas,KS,82282,9/21/20,A+,600.0,2706.0,53959.0,430732.0,1970.0,484691.0
Kansas,KS,82282,9/20/20,A+,596.0,2671.0,52285.0,422464.0,1950.0,474749.0
Kansas,KS,82282,9/19/20,A+,596.0,2671.0,52285.0,422464.0,1950.0,474749.0
Kansas,KS,82282,9/18/20,A+,596.0,2671.0,52285.0,422464.0,1950.0,474749.0
Kansas,KS,82282,9/17/20,A+,586.0,2616.0,50870.0,413356.0,1920.0,464226.0
Kansas,KS,82282,9/16/20,A+,586.0,2616.0,50870.0,413356.0,1920.0,464226.0
Kansas,KS,82282,9/15/20,A+,534.0,2572.0,49899.0,408482.0,1887.0,458381.0
Kansas,KS,82282,9/14/20,A+,534.0,2572.0,49899.0,408482.0,1887.0,458381.0
Kansas,KS,82282,9/13/20,A+,511.0,2537.0,48386.0,400544.0,1859.0,448930.0
Kansas,KS,82282,9/12/20,A+,511.0,2537.0,48386.0,400544.0,1859.0,448930.0
Kansas,KS,82282,9/11/20,A+,511.0,2537.0,48386.0,400544.0,1859.0,448930.0
Kansas,KS,82282,9/10/20,A+,495.0,2470.0,47410.0,394004.0,1817.0,441414.0
Kansas,KS,82282,9/9/20,A+,495.0,2470.0,47410.0,394004.0,1817.0,441414.0
Kansas,KS,82282,9/8/20,A+,485.0,2441.0,46914.0,389772.0,1796.0,436686.0
Kansas,KS,82282,9/7/20,A+,485.0,2441.0,46914.0,389772.0,1796.0,436686.0
Kansas,KS,82282,9/6/20,A+,481.0,2415.0,45220.0,381985.0,1785.0,427205.0
Kansas,KS,82282,9/5/20,A+,481.0,2415.0,45220.0,381985.0,1785.0,427205.0
Kansas,KS,82282,9/4/20,A+,481.0,2415.0,45220.0,381985.0,1785.0,427205.0
Kansas,KS,82282,9/3/20,A+,458.0,2361.0,43940.0,375307.0,1730.0,419247.0
Kansas,KS,82282,9/2/20,A+,458.0,2361.0,43940.0,375307.0,1730.0,419247.0
Kansas,KS,82282,9/1/20,A+,446.0,2304.0,42612.0,370637.0,1673.0,413249.0
Kansas,KS,82282,8/31/20,A+,446.0,2304.0,42612.0,370637.0,1673.0,413249.0
Kansas,KS,82282,8/30/20,A+,443.0,2278.0,41048.0,362099.0,1658.0,403147.0
Kansas,KS,82282,8/29/20,A+,443.0,2278.0,41048.0,362099.0,1658.0,403147.0
Kansas,KS,82282,8/28/20,A+,443.0,2278.0,41048.0,362099.0,1658.0,403147.0
Kansas,KS,82282,8/27/20,A+,437.0,2226.0,39937.0,355160.0,1624.0,395097.0
Kansas,KS,82282,8/26/20,A+,437.0,2226.0,39937.0,355160.0,1624.0,395097.0
Kansas,KS,82282,8/25/20,A+,426.0,2183.0,38401.0,348556.0,1535.0,386957.0
Kansas,KS,82282,8/24/20,A+,426.0,2183.0,38401.0,348556.0,1535.0,386957.0
Kansas,KS,82282,8/23/20,A+,419.0,2159.0,36856.0,329459.0,1520.0,366315.0
Kansas,KS,82282,8/22/20,A+,419.0,2159.0,36856.0,329459.0,1520.0,366315.0
Kansas,KS,82282,8/21/20,A+,419.0,2159.0,36856.0,329459.0,1520.0,366315.0
Kansas,KS,82282,8/20/20,A+,411.0,2090.0,35890.0,323950.0,1472.0,359840.0
Kansas,KS,82282,8/19/20,A+,411.0,2090.0,35890.0,323950.0,1472.0,359840.0
Kansas,KS,82282,8/18/20,A+,405.0,2034.0,35167.0,319095.0,1409.0,354262.0
Kansas,KS,82282,8/17/20,A+,405.0,2034.0,35167.0,319095.0,1409.0,354262.0
Kansas,KS,82282,8/16/20,A+,402.0,2020.0,33885.0,309158.0,1399.0,343043.0
Kansas,KS,82282,8/15/20,A+,402.0,2020.0,33885.0,309158.0,1399.0,343043.0
Kansas,KS,82282,8/14/20,A+,402.0,2020.0,33885.0,309158.0,1399.0,343043.0
Kansas,KS,82282,8/13/20,A+,395.0,1975.0,32547.0,302016.0,1367.0,334563.0
Kansas,KS,82282,8/12/20,A+,395.0,1975.0,32547.0,302016.0,1367.0,334563.0
Kansas,KS,82282,8/11/20,A+,387.0,1911.0,31730.0,294939.0,1319.0,326669.0
Kansas,KS,82282,8/10/20,A+,387.0,1911.0,31730.0,294939.0,1319.0,326669.0
Kansas,KS,82282,8/9/20,A+,380.0,1875.0,30638.0,285874.0,1293.0,316512.0
Kansas,KS,82282,8/8/20,A+,380.0,1875.0,30638.0,285874.0,1293.0,316512.0
Kansas,KS,82282,8/7/20,A+,380.0,1875.0,30638.0,285874.0,1293.0,316512.0
Kansas,KS,82282,8/6/20,A+,368.0,1821.0,29717.0,279001.0,1254.0,308718.0
Kansas,KS,82282,8/5/20,A+,368.0,1821.0,29717.0,279001.0,1254.0,308718.0
Kansas,KS,82282,8/4/20,A+,365.0,1782.0,28876.0,272963.0,1196.0,301839.0
Kansas,KS,82282,8/3/20,A+,365.0,1782.0,28876.0,272963.0,1196.0,301839.0
Kansas,KS,82282,8/2/20,A+,358.0,1751.0,27812.0,264695.0,1178.0,292507.0
Kansas,KS,82282,8/1/20,A+,358.0,1751.0,27812.0,264695.0,1178.0,292507.0
Kansas,KS,82282,7/31/20,A+,358.0,1751.0,27812.0,264695.0,1178.0,292507.0
Kansas,KS,82282,7/30/20,A+,349.0,1700.0,26870.0,258079.0,1149.0,284949.0
Kansas,KS,82282,7/29/20,A+,349.0,1700.0,26870.0,258079.0,1149.0,284949.0
Kansas,KS,82282,7/28/20,A+,335.0,1644.0,26172.0,252764.0,1108.0,278936.0
Kansas,KS,82282,7/27/20,A+,335.0,1644.0,26172.0,252764.0,1108.0,278936.0
Kansas,KS,82282,7/26/20,A+,326.0,1596.0,25109.0,252858.0,1077.0,277967.0
Kansas,KS,82282,7/25/20,A+,326.0,1596.0,25109.0,252858.0,1077.0,277967.0
Kansas,KS,82282,7/24/20,A+,326.0,1596.0,25109.0,252858.0,1077.0,277967.0
Kansas,KS,82282,7/23/20,A+,308.0,1545.0,24104.0,244582.0,1050.0,268686.0
Kansas,KS,82282,7/22/20,A+,308.0,1545.0,24104.0,244582.0,1050.0,268686.0
Kansas,KS,82282,7/21/20,A,307.0,1497.0,23334.0,238197.0,1016.0,261531.0
Kansas,KS,82282,7/20/20,A,307.0,1497.0,23334.0,238197.0,1016.0,261531.0
Kansas,KS,82282,7/19/20,A,299.0,1453.0,21965.0,227388.0,983.0,249353.0
Kansas,KS,82282,7/18/20,A,299.0,1453.0,21965.0,227388.0,983.0,249353.0
Kansas,KS,82282,7/17/20,A,299.0,1453.0,21965.0,227388.0,983.0,249353.0
Kansas,KS,82282,7/16/20,A,299.0,1393.0,20933.0,218441.0,948.0,239374.0
Kansas,KS,82282,7/15/20,A,299.0,1393.0,20933.0,218441.0,948.0,239374.0
Kansas,KS,82282,7/14/20,A,288.0,1343.0,20058.0,211117.0,920.0,231175.0
Kansas,KS,82282,7/13/20,A,288.0,1343.0,20058.0,211117.0,920.0,231175.0
Kansas,KS,82282,7/12/20,A,284.0,1304.0,18611.0,199168.0,905.0,217779.0
Kansas,KS,82282,7/11/20,A,284.0,1304.0,18611.0,199168.0,905.0,217779.0
Kansas,KS,82282,7/10/20,A,284.0,1304.0,18611.0,199168.0,905.0,217779.0
Kansas,KS,82282,7/9/20,A,282.0,1269.0,17618.0,190864.0,879.0,208482.0
Kansas,KS,82282,7/8/20,A,282.0,1269.0,17618.0,190864.0,879.0,208482.0
Kansas,KS,82282,7/7/20,A,280.0,1235.0,16901.0,185318.0,859.0,202219.0
Kansas,KS,82282,7/6/20,A,280.0,1235.0,16901.0,185318.0,859.0,202219.0
Kansas,KS,82282,7/5/20,A,277.0,1219.0,15919.0,175642.0,842.0,191561.0
Kansas,KS,82282,7/4/20,A,277.0,1219.0,15919.0,175642.0,842.0,191561.0
Kansas,KS,82282,7/3/20,A,277.0,1219.0,15919.0,175642.0,842.0,191561.0
Kansas,KS,82282,7/2/20,A,272.0,1195.0,14990.0,168183.0,834.0,183173.0
Kansas,KS,82282,7/1/20,A,272.0,1152.0,14990.0,168183.0,834.0,183173.0
Kansas,KS,82282,6/30/20,A,270.0,1152.0,14443.0,162282.0,794.0,176725.0
Kansas,KS,82282,6/29/20,A,270.0,1152.0,14443.0,162282.0,794.0,176725.0
Kansas,KS,82282,6/28/20,A,264.0,1128.0,13538.0,154321.0,779.0,167859.0
Kansas,KS,82282,6/27/20,A,264.0,1128.0,13538.0,154321.0,779.0,167859.0
Kansas,KS,82282,6/26/20,A,264.0,1128.0,13538.0,154321.0,779.0,167859.0
Kansas,KS,82282,6/25/20,A,261.0,1082.0,12970.0,148735.0,747.0,161705.0
Kansas,KS,82282,6/24/20,A,261.0,1082.0,12970.0,148735.0,747.0,161705.0
Kansas,KS,82282,6/23/20,A,259.0,1056.0,12465.0,142548.0,722.0,155013.0
Kansas,KS,82282,6/22/20,A,259.0,1056.0,12465.0,142548.0,722.0,155013.0
Kansas,KS,82282,6/21/20,A,254.0,1035.0,12059.0,135590.0,715.0,147649.0
Kansas,KS,82282,6/20/20,A,254.0,1035.0,12059.0,135590.0,715.0,147649.0
Kansas,KS,82282,6/19/20,A,254.0,1035.0,12059.0,135590.0,715.0,147649.0
Kansas,KS,82282,6/18/20,A,247.0,1011.0,11681.0,130443.0,696.0,142124.0
Kansas,KS,82282,6/17/20,A,247.0,1011.0,11681.0,130443.0,696.0,142124.0
Kansas,KS,82282,6/16/20,A,245.0,988.0,11419.0,125543.0,676.0,136962.0
Kansas,KS,82282,6/15/20,A,245.0,988.0,11419.0,125543.0,676.0,136962.0
Kansas,KS,82282,6/14/20,A,243.0,973.0,11047.0,118105.0,667.0,129152.0
Kansas,KS,82282,6/13/20,A,243.0,973.0,11047.0,118105.0,667.0,129152.0
Kansas,KS,82282,6/12/20,A,243.0,973.0,11047.0,118105.0,667.0,129152.0
Kansas,KS,82282,6/11/20,A,240.0,954.0,10812.0,112930.0,657.0,123742.0
Kansas,KS,82282,6/10/20,A,240.0,954.0,10812.0,112930.0,657.0,123742.0
Kansas,KS,82282,6/9/20,A,236.0,936.0,10650.0,108859.0,625.0,119509.0
Kansas,KS,82282,6/8/20,A,236.0,936.0,10650.0,108859.0,625.0,119509.0
Kansas,KS,82282,6/7/20,A,232.0,917.0,10393.0,103260.0,612.0,113653.0
Kansas,KS,82282,6/6/20,A,232.0,917.0,10393.0,103260.0,612.0,113653.0
Kansas,KS,82282,6/5/20,A,232.0,917.0,10393.0,103260.0,612.0,113653.0
Kansas,KS,82282,6/4/20,A,222.0,890.0,10170.0,97883.0,592.0,108053.0
Kansas,KS,82282,6/3/20,A,222.0,890.0,10170.0,97883.0,592.0,108053.0
Kansas,KS,82282,6/2/20,A,217.0,862.0,10011.0,93301.0,555.0,103312.0
Kansas,KS,82282,6/1/20,A,217.0,842.0,10011.0,85230.0,547.0,95241.0
Kansas,KS,82282,5/31/20,A,208.0,842.0,9719.0,85230.0,547.0,94949.0
Kansas,KS,82282,5/30/20,A,208.0,842.0,9719.0,85230.0,547.0,94949.0
Kansas,KS,82282,5/29/20,A,208.0,842.0,9719.0,85230.0,547.0,94949.0
Kansas,KS,82282,5/28/20,A,205.0,822.0,9337.0,75151.0,534.0,84488.0
Kansas,KS,82282,5/27/20,A,205.0,822.0,9337.0,75151.0,534.0,84488.0
Kansas,KS,82282,5/26/20,A+,188.0,800.0,9218.0,72181.0,493.0,81399.0
Kansas,KS,82282,5/25/20,A+,188.0,800.0,9218.0,72181.0,493.0,81399.0
Kansas,KS,82282,5/24/20,A+,185.0,787.0,8958.0,67476.0,485.0,76434.0
Kansas,KS,82282,5/23/20,A+,185.0,787.0,8958.0,67476.0,485.0,76434.0
Kansas,KS,82282,5/22/20,A+,185.0,787.0,8958.0,67476.0,485.0,76434.0
Kansas,KS,82282,5/21/20,A+,178.0,760.0,8539.0,62664.0,473.0,71203.0
Kansas,KS,82282,5/20/20,A+,178.0,760.0,8539.0,62664.0,473.0,71203.0
Kansas,KS,82282,5/19/20,A,173.0,740.0,8340.0,58650.0,465.0,66990.0
Kansas,KS,82282,5/18/20,A,173.0,740.0,8340.0,58650.0,465.0,66990.0
Kansas,KS,82282,5/17/20,A,172.0,724.0,7886.0,53706.0,443.0,61592.0
Kansas,KS,82282,5/16/20,A,172.0,724.0,7886.0,53706.0,443.0,61592.0
Kansas,KS,82282,5/15/20,A,172.0,724.0,7886.0,53706.0,443.0,61592.0
Kansas,KS,82282,5/14/20,A,164.0,704.0,7468.0,50160.0,422.0,57628.0
Kansas,KS,82282,5/13/20,A,164.0,704.0,7468.0,50160.0,422.0,57628.0
Kansas,KS,82282,5/12/20,A,158.0,660.0,7116.0,46993.0,376.0,54109.0
Kansas,KS,82282,5/11/20,A,158.0,660.0,7116.0,46993.0,376.0,54109.0
Kansas,KS,82282,5/10/20,A,157.0,657.0,6948.0,45557.0,371.0,52505.0
Kansas,KS,82282,5/9/20,A,157.0,635.0,6751.0,43182.0,350.0,49933.0
Kansas,KS,82282,5/8/20,A,152.0,608.0,6501.0,41207.0,332.0,47708.0
Kansas,KS,82282,5/7/20,A,147.0,587.0,6144.0,38678.0,323.0,44822.0
Kansas,KS,82282,5/6/20,A,144.0,571.0,5734.0,36380.0,318.0,42114.0
Kansas,KS,82282,5/5/20,A,137.0,566.0,5458.0,34634.0,296.0,40092.0
Kansas,KS,82282,5/4/20,A,136.0,553.0,5245.0,33358.0,291.0,38603.0
Kansas,KS,82282,5/3/20,A,134.0,547.0,5030.0,31748.0,286.0,36778.0
Kansas,KS,82282,5/2/20,A,131.0,541.0,4746.0,30196.0,286.0,34942.0
Kansas,KS,82282,5/1/20,A,130.0,534.0,4449.0,28585.0,280.0,33034.0
Kansas,KS,82282,4/30/20,A,129.0,523.0,4238.0,27388.0,272.0,31626.0
Kansas,KS,82282,4/29/20,A,125.0,515.0,3738.0,25720.0,266.0,29458.0
Kansas,KS,82282,4/28/20,C,124.0,504.0,3491.0,24599.0,,28090.0
Kansas,KS,82282,4/27/20,C,120.0,496.0,3328.0,23839.0,,27167.0
Kansas,KS,82282,4/26/20,C,118.0,485.0,3174.0,23053.0,,26227.0
Kansas,KS,82282,4/25/20,C,117.0,474.0,3056.0,22143.0,,25199.0
Kansas,KS,82282,4/24/20,B,111.0,457.0,2777.0,20811.0,,23588.0
Kansas,KS,82282,4/23/20,B,112.0,442.0,2482.0,18836.0,,21318.0
Kansas,KS,82282,4/22/20,B,110.0,432.0,2211.0,17992.0,,20203.0
Kansas,KS,82282,4/21/20,B,107.0,419.0,2025.0,17076.0,,19101.0
Kansas,KS,82282,4/20/20,B,100.0,405.0,1986.0,16775.0,,18761.0
Kansas,KS,82282,4/19/20,B,92.0,390.0,1849.0,16281.0,,18130.0
Kansas,KS,82282,4/18/20,B,86.0,383.0,1790.0,15886.0,,17676.0
Kansas,KS,82282,4/17/20,B,84.0,375.0,1705.0,15196.0,,16901.0
Kansas,KS,82282,4/16/20,B,80.0,359.0,1588.0,14534.0,,16122.0
Kansas,KS,82282,4/15/20,B,76.0,342.0,1494.0,13174.0,,14668.0
Kansas,KS,82282,4/14/20,B,69.0,327.0,1426.0,12721.0,,14147.0
